,month,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,region,mrt_dist,no_of_mrt_within_1km,bus_dist,no_of_bus_within_1km,school_dist,no_of_schools_within_1km,school_type,school_level,school_sap,school_ip,resale_price
69514,10,3 ROOM,13 TO 15,67.0,New Generation,761.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,277000.0
69515,10,3 ROOM,10 TO 12,67.0,New Generation,707.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,240000.0
69516,10,3 ROOM,07 TO 09,67.0,New Generation,706.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,235000.0
69517,10,3 ROOM,13 TO 15,68.0,New Generation,724.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,286000.0
69518,10,3 ROOM,04 TO 06,67.0,New Generation,705.0,RCR,1.1244619868763674,0,0.06815426095499566,9,0.4547547104759421,2,GOVERNMENT SCHOOL,PRIMARY,0,0,255000.0
69519,10,3 ROOM,04 TO 06,67.0,New Generation,699.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,259000.0
69520,10,3 ROOM,07 TO 09,68.0,New Generation,723.0,RCR,0.799342142712979,1,0.06601937545917475,11,0.4495747833739824,1,GOVERNMENT SCHOOL,SECONDARY,0,0,290000.0
69521,10,3 ROOM,10 TO 12,67.0,New Generation,705.0,RCR,1.1244619868763674,0,0.06815426095499566,9,0.4547547104759421,2,GOVERNMENT SCHOOL,PRIMARY,0,0,255000.0
69522,10,3 ROOM,04 TO 06,67.0,New Generation,699.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,245000.0
69523,10,3 ROOM,01 TO 03,67.0,New Generation,712.0,RCR,0.7657690415175217,1,0.132765137228852,9,0.4668989470232601,2,GOVERNMENT SCHOOL,PRIMARY,0,0,252000.0
69524,10,3 ROOM,10 TO 12,82.0,New Generation,711.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,325000.0
69525,10,3 ROOM,10 TO 12,82.0,New Generation,765.0,RCR,1.1174831935255596,0,0.10061904272011828,8,0.5119667598489216,2,GOVERNMENT SCHOOL,PRIMARY,0,0,305000.0
69526,10,3 ROOM,10 TO 12,67.0,New Generation,705.0,RCR,0.3161508648527074,1,0.15091883356166186,4,0.11218931665218364,2,GOVERNMENT SCHOOL,PRIMARY,0,0,275000.0
69527,10,3 ROOM,07 TO 09,67.0,New Generation,679.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,250000.0
69528,10,3 ROOM,04 TO 06,67.0,New Generation,703.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,255000.0
69529,10,3 ROOM,01 TO 03,73.0,New Generation,690.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,280000.0
69530,10,3 ROOM,10 TO 12,67.0,New Generation,683.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,263000.0
69531,10,3 ROOM,10 TO 12,68.0,New Generation,711.0,RCR,0.9848949940327092,1,0.06349795421204964,7,0.7609074025811341,3,GOVERNMENT SCHOOL,PRIMARY,0,0,275000.0
69532,10,3 ROOM,01 TO 03,73.0,New Generation,687.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,270000.0
69533,10,3 ROOM,04 TO 06,67.0,New Generation,678.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,268000.0
69534,10,3 ROOM,07 TO 09,73.0,New Generation,699.0,RCR,0.20874307688709254,1,0.0731191774458778,3,0.338092189692187,3,GOVERNMENT SCHOOL,PRIMARY,0,0,335000.0
69535,10,3 ROOM,04 TO 06,67.0,New Generation,696.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,256000.0
69536,10,3 ROOM,07 TO 09,82.0,New Generation,695.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,348000.0
69537,10,3 ROOM,07 TO 09,88.0,New Generation,681.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,348000.0
69538,10,3 ROOM,10 TO 12,75.0,New Generation,721.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,303000.0
69539,10,3 ROOM,07 TO 09,68.0,New Generation,719.0,RCR,0.6347739958074186,1,0.005633213916697222,10,0.4200757138310435,1,GOVERNMENT SCHOOL,PRIMARY,0,0,285000.0
69540,10,3 ROOM,10 TO 12,89.0,New Generation,687.0,RCR,1.4058825558977408,0,0.2286644503747783,3,0.2465641517962988,2,GOVERNMENT-AIDED SCH,MIXED LEVELS,1,1,360000.0
69541,10,3 ROOM,07 TO 09,67.0,New Generation,771.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,278000.0
69542,10,3 ROOM,10 TO 12,68.0,New Generation,723.0,RCR,0.6780872308652682,1,0.1153647420540342,7,0.14039786238889948,3,GOVERNMENT SCHOOL,SECONDARY,0,0,278000.0
69543,10,3 ROOM,07 TO 09,89.0,New Generation,721.0,RCR,1.135262671697118,0,0.20709487083923026,9,0.7210238867991113,1,GOVERNMENT SCHOOL,SECONDARY,0,0,340000.0
69544,10,3 ROOM,07 TO 09,67.0,New Generation,716.0,RCR,1.0346536115561753,0,0.07506074345312537,6,0.4436075102019988,3,GOVERNMENT SCHOOL,PRIMARY,0,0,245000.0
69545,10,3 ROOM,04 TO 06,67.0,New Generation,712.0,RCR,1.135262671697118,0,0.20709487083923026,9,0.7210238867991113,1,GOVERNMENT SCHOOL,SECONDARY,0,0,258000.0
69546,10,3 ROOM,07 TO 09,82.0,New Generation,727.0,RCR,0.7742842826210972,1,0.07823315124249229,8,0.2400949165583057,4,GOVERNMENT SCHOOL,SECONDARY,0,0,305000.0
69547,10,3 ROOM,01 TO 03,67.0,New Generation,716.0,RCR,1.0912414538149071,0,0.1505988075954961,4,0.5435745207596344,2,GOVERNMENT SCHOOL,PRIMARY,0,0,240000.0
69548,10,3 ROOM,04 TO 06,68.0,New Generation,712.0,RCR,0.7502917375350051,1,0.07407141632170018,12,0.2792415779785431,1,GOVERNMENT SCHOOL,SECONDARY,0,0,245000.0
69549,10,3 ROOM,01 TO 03,68.0,New Generation,718.0,RCR,0.7682596720489415,1,0.19523104428811613,6,0.3567132008039698,1,GOVERNMENT SCHOOL,PRIMARY,0,0,285000.0
69550,10,3 ROOM,01 TO 03,68.0,New Generation,719.0,RCR,0.7682596720489415,1,0.19523104428811613,6,0.3567132008039698,1,GOVERNMENT SCHOOL,PRIMARY,0,0,258000.0
69551,10,3 ROOM,04 TO 06,68.0,New Generation,718.0,RCR,0.266335673184139,1,0.05041466309483715,2,0.3970188400285343,2,GOVERNMENT SCHOOL,PRIMARY,0,0,280000.0
69552,10,3 ROOM,04 TO 06,68.0,New Generation,719.0,RCR,0.4204235542455188,1,0.13313920013195993,10,0.11262488676657655,1,GOVERNMENT SCHOOL,PRIMARY,0,0,285000.0
69553,10,3 ROOM,10 TO 12,68.0,New Generation,719.0,RCR,0.4204235542455188,1,0.13313920013195993,10,0.11262488676657655,1,GOVERNMENT SCHOOL,PRIMARY,0,0,280000.0
69554,10,4 ROOM,19 TO 21,88.0,Model A,1104.0,RCR,0.6956362823484639,1,0.12985121548689565,6,0.3481453479690821,2,GOVERNMENT SCHOOL,SECONDARY,0,0,695000.0
69555,10,4 ROOM,16 TO 18,94.0,Model A,1104.0,RCR,0.7810528776567729,1,0.10647225999239827,6,0.3087568601270058,2,GOVERNMENT SCHOOL,SECONDARY,0,0,670000.0
69556,10,4 ROOM,04 TO 06,92.0,New Generation,736.0,RCR,0.7196693525868053,1,0.1570655722264019,10,0.19489848962724166,2,GOVERNMENT SCHOOL,PRIMARY,0,0,385000.0
69557,10,4 ROOM,04 TO 06,94.0,Model A,1103.0,RCR,0.7938501410714368,1,0.03689082968137258,7,0.3910071652584929,2,GOVERNMENT SCHOOL,SECONDARY,0,0,615000.0
69558,10,4 ROOM,04 TO 06,88.0,New Generation,666.0,RCR,0.9722701955502272,1,0.2184010160058903,5,0.14433835241314444,2,GOVERNMENT SCHOOL,SECONDARY,0,0,360000.0
69559,10,4 ROOM,10 TO 12,92.0,New Generation,704.0,RCR,1.1233059306280553,0,0.16878491315066407,7,0.2404980622842144,2,GOVERNMENT SCHOOL,PRIMARY,0,0,370000.0
69560,10,4 ROOM,07 TO 09,92.0,New Generation,707.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,383000.0
69561,10,4 ROOM,04 TO 06,92.0,New Generation,713.0,RCR,0.7657690415175217,1,0.132765137228852,9,0.4668989470232601,2,GOVERNMENT SCHOOL,PRIMARY,0,0,388000.0
69562,10,4 ROOM,10 TO 12,92.0,New Generation,712.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,378000.0
69563,10,4 ROOM,07 TO 09,92.0,New Generation,709.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,340000.0
69564,10,4 ROOM,07 TO 09,92.0,New Generation,676.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,395000.0
69565,10,4 ROOM,01 TO 03,92.0,New Generation,695.0,RCR,0.6760539452502764,1,0.181037642460156,6,0.3974262061958031,4,GOVERNMENT SCHOOL,SECONDARY,0,0,360000.0
69566,10,4 ROOM,01 TO 03,92.0,New Generation,683.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,275000.0
69567,10,4 ROOM,04 TO 06,92.0,New Generation,683.0,RCR,1.4546211005701857,0,0.12258988052465802,7,0.166503012954989,3,GOVERNMENT SCHOOL,SECONDARY,0,0,345000.0
69568,10,4 ROOM,07 TO 09,92.0,New Generation,690.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,320000.0
69569,10,4 ROOM,01 TO 03,91.0,New Generation,718.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,333800.0
69570,10,4 ROOM,28 TO 30,90.0,Model A,971.0,RCR,0.724770454662629,1,0.04273840957585669,8,0.21738434368276252,1,GOVERNMENT SCHOOL,SECONDARY,0,0,592000.0
69571,10,4 ROOM,13 TO 15,95.0,Model A,972.0,RCR,0.6431851915192146,1,0.17085570543584747,9,0.11921042268752975,3,GOVERNMENT SCHOOL,PRIMARY,0,0,593000.0
69572,10,4 ROOM,19 TO 21,91.0,DBSS,1090.0,RCR,0.5951227136296866,1,0.031032207768058588,6,0.30142911174510195,2,GOVERNMENT SCHOOL,PRIMARY,0,0,750000.0
69573,10,4 ROOM,22 TO 24,90.0,DBSS,1090.0,RCR,0.41459469296076623,1,0.09236544039321948,5,0.11461892801367098,2,GOVERNMENT SCHOOL,PRIMARY,0,0,738888.0
69574,10,5 ROOM,10 TO 12,123.0,Standard,682.0,RCR,1.1882576975044703,0,0.03369186765599839,5,0.26164931946250825,4,GOVERNMENT SCHOOL,JUNIOR COLLEGE,0,1,570000.0
69575,10,5 ROOM,13 TO 15,123.0,Standard,682.0,RCR,1.1882576975044703,0,0.03369186765599839,5,0.26164931946250825,4,GOVERNMENT SCHOOL,JUNIOR COLLEGE,0,1,565000.0
69576,10,5 ROOM,19 TO 21,119.0,Improved,699.0,RCR,1.0579956508094581,0,0.15365816042956768,4,0.08839336732666034,3,GOVERNMENT SCHOOL,PRIMARY,0,0,560000.0
69577,10,5 ROOM,01 TO 03,127.0,Improved,870.0,RCR,1.9425379103651732,0,0.12200145175039336,11,0.347349707940024,3,GOVERNMENT SCHOOL,SECONDARY,0,0,498000.0
69578,10,5 ROOM,04 TO 06,117.0,Improved,694.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,518000.0
69579,10,5 ROOM,10 TO 12,117.0,Improved,694.0,RCR,0.6985489477267673,1,0.08876148235623135,8,0.3961555764979901,1,GOVERNMENT SCHOOL,PRIMARY,0,0,520000.0
69580,10,5 ROOM,07 TO 09,121.0,Improved,724.0,RCR,0.6668160594852537,2,0.1271234639077526,11,0.3457472166701301,1,GOVERNMENT SCHOOL,SECONDARY,0,0,515000.0
69581,10,5 ROOM,13 TO 15,118.0,Improved,718.0,RCR,1.135262671697118,0,0.20709487083923026,9,0.7210238867991113,1,GOVERNMENT SCHOOL,SECONDARY,0,0,615000.0
69582,10,5 ROOM,13 TO 15,119.0,Improved,716.0,RCR,0.7682596720489415,1,0.19523104428811613,6,0.3567132008039698,1,GOVERNMENT SCHOOL,PRIMARY,0,0,678000.0
69583,10,5 ROOM,04 TO 06,117.0,Improved,720.0,RCR,0.2095796358318224,1,0.022410564610682,2,0.3764870081755327,2,GOVERNMENT SCHOOL,PRIMARY,0,0,555000.0
69584,10,5 ROOM,22 TO 24,110.0,Improved,1027.0,RCR,0.4510225310239103,1,0.12513441419023108,6,0.12344579125335135,2,GOVERNMENT SCHOOL,SECONDARY,0,0,820000.0
69585,10,5 ROOM,04 TO 06,110.0,Improved,1023.0,RCR,0.7016104586826992,1,0.06964306573185898,10,0.369116770687776,3,GOVERNMENT SCHOOL,PRIMARY,0,0,650000.0
69586,10,5 ROOM,19 TO 21,110.0,Improved,973.0,RCR,0.6431851915192146,1,0.17085570543584747,9,0.11921042268752975,3,GOVERNMENT SCHOOL,PRIMARY,0,0,760000.0
69587,10,5 ROOM,10 TO 12,117.0,DBSS,1090.0,RCR,0.479102860502603,1,0.09886037355325088,6,0.18527008945445309,2,GOVERNMENT SCHOOL,PRIMARY,0,0,870000.0
69588,10,5 ROOM,10 TO 12,112.0,DBSS,1090.0,RCR,0.41459469296076623,1,0.09236544039321948,5,0.11461892801367098,2,GOVERNMENT SCHOOL,PRIMARY,0,0,825000.0
69589,10,5 ROOM,01 TO 03,112.0,DBSS,1090.0,RCR,0.41459469296076623,1,0.09236544039321948,5,0.11461892801367098,2,GOVERNMENT SCHOOL,PRIMARY,0,0,750000.0
69590,10,3 ROOM,04 TO 06,67.0,New Generation,786.0,OCR,0.4505002835820469,1,0.13487269884833195,10,0.2693074737867822,3,GOVERNMENT SCHOOL,PRIMARY,0,0,295000.0
69591,10,3 ROOM,04 TO 06,68.0,New Generation,739.0,OCR,0.5567076896804414,2,0.1724423733946978,8,0.4096874007840085,3,GOVERNMENT SCHOOL,PRIMARY,0,0,293000.0
69592,10,3 ROOM,07 TO 09,67.0,New Generation,741.0,OCR,0.5232182860029356,1,0.0504360615222729,10,0.14120748885690065,1,GOVERNMENT SCHOOL,PRIMARY,0,0,298000.0
69593,10,3 ROOM,04 TO 06,63.0,Simplified,813.0,OCR,0.4483828195747859,2,0.0738499754163538,6,0.7332419896000327,1,GOVERNMENT SCHOOL,PRIMARY,0,0,285000.0
69594,10,3 ROOM,01 TO 03,67.0,New Generation,776.0,OCR,0.7049064330728987,2,0.30635552825586165,8,0.3328341760604124,2,GOVERNMENT SCHOOL,PRIMARY,0,0,255000.0
69595,10,3 ROOM,04 TO 06,67.0,New Generation,785.0,OCR,0.4505002835820469,1,0.13487269884833195,10,0.2693074737867822,3,GOVERNMENT SCHOOL,PRIMARY,0,0,280000.0
69596,10,3 ROOM,07 TO 09,73.0,New Generation,689.0,OCR,0.9654229927800618,2,0.2422914645235141,4,0.09801300739506047,3,GOVERNMENT SCHOOL,PRIMARY,0,0,280000.0
69597,10,3 ROOM,04 TO 06,67.0,New Generation,689.0,OCR,0.9347276458842938,1,0.0816057923790282,8,0.2853019173267041,3,GOVERNMENT SCHOOL,PRIMARY,0,0,270000.0
69598,10,3 ROOM,04 TO 06,75.0,Model A,758.0,OCR,0.8613697865509693,1,0.037792272586522166,7,0.16819323965815267,2,GOVERNMENT SCHOOL,SECONDARY,0,0,325000.0
69599,10,3 ROOM,04 TO 06,75.0,Model A,762.0,OCR,0.8924942727233378,1,0.041403256381629734,8,0.1782813028191768,2,GOVERNMENT SCHOOL,SECONDARY,0,0,255000.0
69600,10,3 ROOM,04 TO 06,65.0,Improved,622.0,OCR,0.9584677119599688,1,0.14083753414525949,10,0.18316745081442026,3,GOVERNMENT SCHOOL,SECONDARY,0,0,243000.0
69601,10,3 ROOM,04 TO 06,82.0,New Generation,727.0,OCR,0.7336248096582217,1,0.18856937343819394,7,0.3052555681354677,2,GOVERNMENT SCHOOL,SECONDARY,0,0,320000.0
69602,10,3 ROOM,04 TO 06,82.0,New Generation,715.0,OCR,0.8026873067532405,1,0.04642303720703871,5,0.5051870417213581,3,GOVERNMENT SCHOOL,SECONDARY,0,0,325000.0
69603,10,3 ROOM,07 TO 09,68.0,New Generation,715.0,OCR,0.8026873067532405,1,0.04642303720703871,5,0.5051870417213581,3,GOVERNMENT SCHOOL,SECONDARY,0,0,280000.0
69604,10,4 ROOM,07 TO 09,84.0,Simplified,793.0,OCR,0.39989313449804,2,0.013014043258423551,9,0.6653985051543952,1,GOVERNMENT SCHOOL,PRIMARY,0,0,320000.0
69605,10,4 ROOM,01 TO 03,97.0,New Generation,780.0,OCR,0.4485571731876391,1,0.0615713414089811,9,0.18177824688693145,2,GOVERNMENT SCHOOL,PRIMARY,0,0,390000.0
69606,10,4 ROOM,10 TO 12,91.0,New Generation,778.0,OCR,0.6503808395500479,1,0.26775879931329083,9,0.32996454688635823,2,GOVERNMENT SCHOOL,PRIMARY,0,0,373500.0
69607,10,4 ROOM,01 TO 03,104.0,Model A,798.0,OCR,0.32888421695636777,1,0.1239713305069381,8,0.15278810921464275,1,GOVERNMENT SCHOOL,PRIMARY,0,0,386000.0
69608,10,4 ROOM,04 TO 06,84.0,Simplified,815.0,OCR,0.2836065083959086,1,0.08041992749343851,6,0.4715962516829627,1,GOVERNMENT SCHOOL,PRIMARY,0,0,390000.0
69609,10,4 ROOM,04 TO 06,84.0,Simplified,811.0,OCR,0.524772049652187,1,0.12466289589065167,6,0.3781507651649457,2,GOVERNMENT SCHOOL,PRIMARY,0,0,350000.0
69610,10,4 ROOM,01 TO 03,84.0,Simplified,796.0,OCR,0.402352546470105,1,0.0733652521234405,8,0.18888851846987356,1,GOVERNMENT SCHOOL,PRIMARY,0,0,360000.0
69611,10,4 ROOM,10 TO 12,107.0,Premium Apartment,963.0,OCR,0.4372506745692488,1,0.3441364312093079,5,0.28013048905461185,2,GOVERNMENT SCHOOL,SECONDARY,0,0,536000.0
69612,10,4 ROOM,07 TO 09,105.0,Premium Apartment,962.0,OCR,0.6560295593552384,1,0.2764219519328924,5,0.3014313846118741,3,GOVERNMENT-AIDED SCH,PRIMARY,0,0,512000.0
69613,10,4 ROOM,13 TO 15,105.0,Premium Apartment,962.0,OCR,0.3068773950066317,1,0.2929205996224255,6,0.2427649967806892,2,GOVERNMENT SCHOOL,SECONDARY,0,0,560000.0
69614,10,4 ROOM,07 TO 09,90.0,Improved,683.0,OCR,0.9304436524831032,1,0.17337314105644142,9,0.19356676275363274,2,GOVERNMENT SCHOOL,PRIMARY,0,0,318000.0
69615,10,4 ROOM,07 TO 09,84.0,Improved,684.0,OCR,0.9530998601662588,1,0.13699768395462858,7,0.22325338067988368,3,GOVERNMENT SCHOOL,PRIMARY,0,0,325000.0
69616,10,4 ROOM,01 TO 03,90.0,Improved,683.0,OCR,0.9304436524831032,1,0.17337314105644142,9,0.19356676275363274,2,GOVERNMENT SCHOOL,PRIMARY,0,0,330000.0
69617,10,4 ROOM,10 TO 12,90.0,Improved,683.0,OCR,0.9304436524831032,1,0.17337314105644142,9,0.19356676275363274,2,GOVERNMENT SCHOOL,PRIMARY,0,0,335000.0
69618,10,4 ROOM,13 TO 15,84.0,Improved,683.0,OCR,0.9505308761839618,1,0.12577769547010134,9,0.2368693471117703,2,GOVERNMENT SCHOOL,PRIMARY,0,0,340000.0
69619,10,4 ROOM,10 TO 12,84.0,Simplified,783.0,OCR,1.0049740744324178,0,0.0934723239137347,8,0.09107273860539067,3,GOVERNMENT SCHOOL,PRIMARY,0,0,435000.0
69620,10,4 ROOM,01 TO 03,83.0,Simplified,774.0,OCR,0.9586108122404334,1,0.1304394208165033,8,0.13806292813641852,3,GOVERNMENT SCHOOL,PRIMARY,0,0,350000.0
69621,10,4 ROOM,07 TO 09,84.0,Improved,683.0,OCR,0.8369396277733196,1,0.14344200911661048,6,0.3864286623088856,4,GOVERNMENT SCHOOL,PRIMARY,0,0,322000.0
69622,10,4 ROOM,07 TO 09,83.0,Simplified,775.0,OCR,0.9294015761038692,1,0.1467547339402752,7,0.2931242403924532,3,GOVERNMENT SCHOOL,PRIMARY,0,0,370000.0
69623,10,4 ROOM,01 TO 03,84.0,Simplified,783.0,OCR,0.7398479780375091,1,0.051204742859124935,9,0.3577807073767424,4,GOVERNMENT SCHOOL,PRIMARY,0,0,375000.0
69624,10,4 ROOM,01 TO 03,91.0,New Generation,747.0,OCR,0.7055286402025501,1,0.0760946383091773,7,0.4417548199481677,3,GOVERNMENT-AIDED SCH,PRIMARY,0,0,343000.0
69625,10,5 ROOM,04 TO 06,121.0,Improved,748.0,OCR,0.15648624821291676,2,0.1780248097028131,6,0.4908324996588263,1,GOVERNMENT SCHOOL,PRIMARY,0,0,482000.0
69626,10,5 ROOM,04 TO 06,124.0,Improved,748.0,OCR,0.6089216793683304,1,0.12693955367883625,10,0.19400079747255924,1,GOVERNMENT SCHOOL,PRIMARY,0,0,444000.0
69627,10,5 ROOM,13 TO 15,122.0,Improved,794.0,OCR,0.39989313449804,2,0.013014043258423551,9,0.6653985051543952,1,GOVERNMENT SCHOOL,PRIMARY,0,0,475000.0
69628,10,5 ROOM,01 TO 03,139.0,Model A-Maisonette,766.0,OCR,0.4185792124969797,1,0.18987145243040446,8,0.25565641342294304,2,GOVERNMENT SCHOOL,SECONDARY,0,0,610000.0
69629,10,5 ROOM,01 TO 03,121.0,Improved,739.0,OCR,0.6539785200946789,1,0.15496364572355678,10,0.2278803975929393,2,GOVERNMENT SCHOOL,PRIMARY,0,0,421000.0
69630,10,5 ROOM,10 TO 12,137.0,Model A-Maisonette,766.0,OCR,0.4185792124969797,1,0.18987145243040446,8,0.25565641342294304,2,GOVERNMENT SCHOOL,SECONDARY,0,0,668000.0
69632,10,5 ROOM,01 TO 03,112.0,Premium Apartment,962.0,OCR,0.5265643744833567,1,0.2924262998374878,6,0.3350599879828964,2,GOVERNMENT SCHOOL,SECONDARY,0,0,390000.0
69633,10,5 ROOM,01 TO 03,112.0,Premium Apartment,962.0,OCR,0.4120946615030838,1,0.35899247272792434,5,0.3314130913315112,2,GOVERNMENT SCHOOL,SECONDARY,0,0,460000.0
69634,10,5 ROOM,13 TO 15,123.0,Improved,872.0,OCR,0.972787379342588,2,0.1704936281214228,6,0.2599507132907088,2,GOVERNMENT SCHOOL,SECONDARY,0,0,640000.0
69635,10,5 ROOM,13 TO 15,130.0,Improved,822.0,OCR,0.34817729324246816,1,0.11862204815207188,7,0.7732387105481202,1,GOVERNMENT SCHOOL,PRIMARY,0,0,800000.0
69636,10,EXECUTIVE,04 TO 06,143.0,Maisonette,796.0,OCR,0.4513169398052004,1,0.1762947364811518,6,0.3264572328190215,2,GOVERNMENT SCHOOL,PRIMARY,0,0,625000.0
69637,10,EXECUTIVE,10 TO 12,143.0,Apartment,759.0,OCR,0.8063583142081017,1,0.05646366140502141,8,0.2917183102915141,2,GOVERNMENT SCHOOL,SECONDARY,0,0,745000.0
69638,10,EXECUTIVE,01 TO 03,142.0,Apartment,766.0,OCR,0.493298835801914,1,0.13596636914892746,8,0.2241427496312871,2,GOVERNMENT SCHOOL,SECONDARY,0,0,635000.0
69639,10,EXECUTIVE,04 TO 06,148.0,Apartment,871.0,OCR,0.5643854083475068,1,0.0432922164649021,6,0.36107592558601503,2,GOVERNMENT-AIDED SCH,PRIMARY,1,0,683500.0
69640,10,EXECUTIVE,10 TO 12,147.0,Apartment,878.0,OCR,0.6239868830733343,1,0.10629130342299907,5,0.4274687411576255,2,GOVERNMENT-AIDED SCH,PRIMARY,1,0,740000.0
69641,10,2 ROOM,01 TO 03,45.0,Improved,785.0,OCR,0.7714952094172389,1,0.03879856930780125,7,0.4593722779214608,2,GOVERNMENT SCHOOL,SECONDARY,0,0,210000.0
69642,10,2 ROOM,07 TO 09,45.0,Improved,784.0,OCR,0.7714952094172389,1,0.03879856930780125,7,0.4593722779214608,2,GOVERNMENT SCHOOL,SECONDARY,0,0,210000.0
69643,10,3 ROOM,01 TO 03,67.0,New Generation,705.0,OCR,0.7461625640322579,1,0.08984006979247686,5,0.4169171056414439,3,GOVERNMENT SCHOOL,PRIMARY,0,0,260000.0
69644,10,3 ROOM,04 TO 06,67.0,New Generation,707.0,OCR,0.3201906502890875,1,0.17197704514691314,8,0.60020947271782,2,GOVERNMENT SCHOOL,PRIMARY,0,0,260000.0
69645,10,3 ROOM,01 TO 03,67.0,New Generation,703.0,OCR,0.5459299578908317,1,0.025891956849189737,6,0.13345228633853012,3,GOVERNMENT SCHOOL,PRIMARY,0,0,270000.0
69646,10,3 ROOM,04 TO 06,67.0,New Generation,697.0,OCR,0.5210039019096292,1,0.08638441715114094,9,0.2426168957048383,2,GOVERNMENT SCHOOL,PRIMARY,0,0,315000.0
69647,10,3 ROOM,10 TO 12,67.0,New Generation,704.0,OCR,0.6324673943763607,2,0.13084868026908975,5,0.2328128205410581,4,GOVERNMENT SCHOOL,PRIMARY,0,0,303000.0
69648,10,3 ROOM,07 TO 09,67.0,New Generation,698.0,OCR,0.6917036139992861,1,0.09151512365638276,11,0.2470213913853139,3,GOVERNMENT-AIDED SCH,PRIMARY,0,0,248000.0
69649,10,3 ROOM,10 TO 12,82.0,New Generation,698.0,OCR,0.6917036139992861,1,0.09151512365638276,11,0.2470213913853139,3,GOVERNMENT-AIDED SCH,PRIMARY,0,0,332000.0
69650,10,3 ROOM,04 TO 06,67.0,New Generation,682.0,OCR,0.5468310557006901,1,0.029900695153559108,7,0.15096870392399175,3,GOVERNMENT-AIDED SCH,PRIMARY,1,0,260000.0
69651,10,3 ROOM,07 TO 09,73.0,New Generation,691.0,OCR,0.8443421323442434,1,0.05644547485632121,10,0.41951846430230216,1,GOVERNMENT-AIDED SCH,SECONDARY,1,0,310000.0
69652,10,3 ROOM,10 TO 12,73.0,New Generation,691.0,OCR,0.8443421323442434,1,0.05644547485632121,10,0.41951846430230216,1,GOVERNMENT-AIDED SCH,SECONDARY,1,0,280000.0
